,criteria,internal_noise_sigma,prob_interval1,prob_agreement
11110,0.5,0.0,0.36576,1.0
11111,0.5,0.05,0.36774,0.97844
11112,0.5,0.1,0.35960000000000003,0.95716
11113,0.5,0.15,0.35987,0.9359
11114,0.5,0.2,0.36201,0.9175
11115,0.5,0.25,0.36107,0.89506
11116,0.5,0.3,0.36605,0.87722
11117,0.5,0.35,0.36932,0.85688
11118,0.5,0.4,0.36958,0.84116
11119,0.5,0.45,0.37241,0.82034
11120,0.5,0.5,0.37704,0.8038
11121,0.5,0.55,0.37674,0.78868
11122,0.5,0.6,0.38036,0.77196
11123,0.5,0.65,0.38249,0.76298
11124,0.5,0.7,0.38607,0.74258
11125,0.5,0.75,0.38649,0.73278
11126,0.5,0.8,0.38928,0.71928
11127,0.5,0.85,0.39365,0.7071
11128,0.5,0.9,0.39442,0.69728
11129,0.5,0.95,0.39854,0.68556
11130,0.5,1.0,0.40019,0.6783
11131,0.5,1.05,0.40722,0.66828
11132,0.5,1.1,0.40876,0.65784
11133,0.5,1.15,0.40835,0.65466
11134,0.5,1.2,0.40881999999999996,0.64928
11135,0.5,1.25,0.4135,0.64008
11136,0.5,1.3,0.41462,0.63212
11137,0.5,1.35,0.4151,0.6298
11138,0.5,1.4,0.42042,0.61696
11139,0.5,1.45,0.41885,0.61178
11140,0.5,1.5,0.42277,0.60662
11141,0.5,1.55,0.42312,0.6052
11142,0.5,1.6,0.42695000000000005,0.60006
11143,0.5,1.65,0.42819,0.59494
11144,0.5,1.7,0.42866,0.58944
11145,0.5,1.75,0.43127,0.58434
11146,0.5,1.8,0.43420000000000003,0.58388
11147,0.5,1.85,0.43344,0.5822
11148,0.5,1.9,0.43401999999999996,0.58096
11149,0.5,1.95,0.43857,0.57202
11150,0.5,2.0,0.43781000000000003,0.5699
11151,0.5,2.05,0.44033,0.56658
11152,0.5,2.1,0.43784,0.56556
11153,0.5,2.15,0.4393,0.5658
11154,0.5,2.2,0.44296,0.56432
11155,0.5,2.25,0.44233,0.56162
11156,0.5,2.3,0.44445999999999997,0.55676
11157,0.5,2.35,0.44264000000000003,0.55288
11158,0.5,2.4,0.44498000000000004,0.55124
11159,0.5,2.45,0.44816,0.54912
11160,0.5,2.5,0.44739,0.55274
11161,0.5,2.55,0.44850999999999996,0.5503
11162,0.5,2.6,0.44783,0.54638
11163,0.5,2.65,0.45238999999999996,0.54346
11164,0.5,2.7,0.45033,0.53926
11165,0.5,2.75,0.45335000000000003,0.54282
11166,0.5,2.8,0.4547,0.54448
11167,0.5,2.85,0.45119,0.53762
11168,0.5,2.9,0.45765,0.53614
11169,0.5,2.95,0.45331,0.53442
11170,0.5,3.0,0.45764000000000005,0.53636
11171,0.5,3.05,0.45314,0.53572
11172,0.5,3.1,0.45783,0.53078
11173,0.5,3.15,0.45732,0.5372
11174,0.5,3.2,0.45754,0.52932
11175,0.5,3.25,0.45786,0.53188
11176,0.5,3.3,0.45692999999999995,0.53274
11177,0.5,3.35,0.46131999999999995,0.52892
11178,0.5,3.4,0.46042,0.52584
11179,0.5,3.45,0.46187999999999996,0.5244
11180,0.5,3.5,0.46393,0.52114
11181,0.5,3.55,0.46183,0.52622
11182,0.5,3.6,0.46242,0.527
11183,0.5,3.65,0.46132,0.525
11184,0.5,3.7,0.46643999999999997,0.51904
11185,0.5,3.75,0.4629,0.5254
11186,0.5,3.8,0.46345000000000003,0.5223
11187,0.5,3.85,0.46433,0.52286
11188,0.5,3.9,0.46405,0.52362
11189,0.5,3.95,0.46582,0.51868
11190,0.5,4.0,0.46338,0.52104
11191,0.5,4.05,0.46563,0.51958
11192,0.5,4.1,0.46869,0.52014
11193,0.5,4.15,0.46506000000000003,0.52068
11194,0.5,4.2,0.46755,0.51438
11195,0.5,4.25,0.47011000000000003,0.5197
11196,0.5,4.3,0.4685,0.52228
11197,0.5,4.35,0.46919,0.51786
11198,0.5,4.4,0.46836,0.5216
11199,0.5,4.45,0.46895,0.5181
11200,0.5,4.5,0.4713,0.5162
11201,0.5,4.55,0.46874,0.51496
11202,0.5,4.6,0.47102,0.51208
11203,0.5,4.65,0.47019,0.51338
11204,0.5,4.7,0.47384000000000004,0.51884
11205,0.5,4.75,0.47075,0.51362
11206,0.5,4.8,0.47224,0.5186
11207,0.5,4.85,0.47133,0.51458
11208,0.5,4.9,0.46988,0.51548
11209,0.5,4.95,0.4736,0.51576
11210,0.5,5.0,0.46982,0.517
11211,0.55,0.0,0.35296,1.0
11212,0.55,0.05,0.34813,0.97918
11213,0.55,0.1,0.34942,0.95692
11214,0.55,0.15,0.34774,0.93792
11215,0.55,0.2,0.35267000000000004,0.91778
11216,0.55,0.25,0.35658999999999996,0.89858
11217,0.55,0.3,0.35636999999999996,0.87774
11218,0.55,0.35,0.35482,0.86036
11219,0.55,0.4,0.35858999999999996,0.8417
11220,0.55,0.45,0.36149,0.82358
11221,0.55,0.5,0.36228,0.8076
11222,0.55,0.55,0.36527,0.79422
11223,0.55,0.6,0.37106,0.77492
11224,0.55,0.65,0.37452,0.76072
11225,0.55,0.7,0.37697,0.74514
11226,0.55,0.75,0.37524,0.73616
11227,0.55,0.8,0.37867,0.72378
11228,0.55,0.85,0.38217,0.71318
11229,0.55,0.9,0.38881,0.69734
11230,0.55,0.95,0.38855,0.69054
11231,0.55,1.0,0.39269,0.67662
11232,0.55,1.05,0.39451,0.67094
11233,0.55,1.1,0.39858,0.66088
11234,0.55,1.15,0.39693999999999996,0.65272
11235,0.55,1.2,0.40188,0.64864
11236,0.55,1.25,0.40457,0.6401
11237,0.55,1.3,0.40742999999999996,0.63386
11238,0.55,1.35,0.40712,0.6276
11239,0.55,1.4,0.41217000000000004,0.6195
11240,0.55,1.45,0.41376,0.61308
11241,0.55,1.5,0.41395,0.60962
11242,0.55,1.55,0.41519,0.60762
11243,0.55,1.6,0.41535,0.60258
11244,0.55,1.65,0.41876,0.59676
11245,0.55,1.7,0.4206,0.59424
11246,0.55,1.75,0.42371000000000003,0.58838
11247,0.55,1.8,0.42439000000000004,0.58054
11248,0.55,1.85,0.42682,0.58208
11249,0.55,1.9,0.42686999999999997,0.58074
11250,0.55,1.95,0.42938,0.576
11251,0.55,2.0,0.43223,0.57178
11252,0.55,2.05,0.43198000000000003,0.5676
11253,0.55,2.1,0.43311,0.56574
11254,0.55,2.15,0.43508,0.56236
11255,0.55,2.2,0.43516999999999995,0.56198
11256,0.55,2.25,0.43537000000000003,0.55826
11257,0.55,2.3,0.43879,0.55406
11258,0.55,2.35,0.43862,0.55416
11259,0.55,2.4,0.44194,0.553
11260,0.55,2.45,0.442,0.55476
11261,0.55,2.5,0.44416999999999995,0.5511
11262,0.55,2.55,0.44418,0.54948
11263,0.55,2.6,0.4452,0.54536
11264,0.55,2.65,0.4467,0.5464
11265,0.55,2.7,0.44589,0.54374
11266,0.55,2.75,0.4464,0.54016
11267,0.55,2.8,0.44723999999999997,0.54088
11268,0.55,2.85,0.4484,0.53744
11269,0.55,2.9,0.44757,0.53774
11270,0.55,2.95,0.44830000000000003,0.53496
11271,0.55,3.0,0.44960999999999995,0.53806
11272,0.55,3.05,0.45413,0.53722
11273,0.55,3.1,0.44891000000000003,0.53366
11274,0.55,3.15,0.45362,0.53412
11275,0.55,3.2,0.45616,0.53296
11276,0.55,3.25,0.45324,0.5332
11277,0.55,3.3,0.45350999999999997,0.52978
11278,0.55,3.35,0.45363,0.5287
11279,0.55,3.4,0.4561,0.527
11280,0.55,3.45,0.45494,0.52676
11281,0.55,3.5,0.45711999999999997,0.5282
11282,0.55,3.55,0.45278,0.52788
11283,0.55,3.6,0.45879000000000003,0.52234
11284,0.55,3.65,0.45550999999999997,0.5253
11285,0.55,3.7,0.45894999999999997,0.52174
11286,0.55,3.75,0.45875,0.52186
11287,0.55,3.8,0.45855,0.5243
11288,0.55,3.85,0.46066,0.52104
11289,0.55,3.9,0.46438999999999997,0.52278
11290,0.55,3.95,0.46287,0.52034
11291,0.55,4.0,0.45937,0.52426
11292,0.55,4.05,0.46340000000000003,0.52464
11293,0.55,4.1,0.46413,0.52298
11294,0.55,4.15,0.46409999999999996,0.52
11295,0.55,4.2,0.46308000000000005,0.518
11296,0.55,4.25,0.46522,0.52052
11297,0.55,4.3,0.46430000000000005,0.51964
11298,0.55,4.35,0.46396000000000004,0.52376
11299,0.55,4.4,0.46499999999999997,0.51704
11300,0.55,4.45,0.46604999999999996,0.5187
11301,0.55,4.5,0.46606000000000003,0.51456
11302,0.55,4.55,0.46625,0.51606
11303,0.55,4.6,0.46623000000000003,0.51886
11304,0.55,4.65,0.46474000000000004,0.51792
11305,0.55,4.7,0.46892999999999996,0.51562
11306,0.55,4.75,0.46547,0.51294
11307,0.55,4.8,0.4693,0.51592
11308,0.55,4.85,0.46911,0.51842
11309,0.55,4.9,0.46593,0.51274
11310,0.55,4.95,0.47155,0.5131
11311,0.55,5.0,0.46917,0.51446
11312,0.6,0.0,0.33428,1.0
11313,0.6,0.05,0.33581,0.9785
11314,0.6,0.1,0.3387,0.95836
11315,0.6,0.15,0.33794,0.93696
11316,0.6,0.2,0.33685,0.9179
11317,0.6,0.25,0.34385,0.89702
11318,0.6,0.3,0.34082,0.87996
11319,0.6,0.35,0.34598,0.86232
11320,0.6,0.4,0.34707,0.84578
11321,0.6,0.45,0.34875,0.82586
11322,0.6,0.5,0.35513,0.80826
11323,0.6,0.55,0.35462000000000005,0.79276
11324,0.6,0.6,0.35744,0.7818
11325,0.6,0.65,0.36216,0.7678
11326,0.6,0.7,0.36271,0.7513
11327,0.6,0.75,0.37019,0.73506
11328,0.6,0.8,0.37046999999999997,0.72502
11329,0.6,0.85,0.37449,0.71414
11330,0.6,0.9,0.37616000000000005,0.70464
11331,0.6,0.95,0.3776,0.69548
11332,0.6,1.0,0.38607,0.68282
11333,0.6,1.05,0.38505,0.67322
11334,0.6,1.1,0.38255,0.66594
11335,0.6,1.15,0.39033,0.65758
11336,0.6,1.2,0.39324000000000003,0.64652
11337,0.6,1.25,0.39116,0.64268
11338,0.6,1.3,0.39526,0.63688
11339,0.6,1.35,0.39878,0.62844
11340,0.6,1.4,0.40269,0.61966
11341,0.6,1.45,0.40558,0.61856
11342,0.6,1.5,0.40852,0.61436
11343,0.6,1.55,0.40893,0.6107
11344,0.6,1.6,0.41049,0.60474
11345,0.6,1.65,0.41469999999999996,0.59644
11346,0.6,1.7,0.41506,0.5938
11347,0.6,1.75,0.41813,0.59062
11348,0.6,1.8,0.4163,0.58896
11349,0.6,1.85,0.41834,0.57888
11350,0.6,1.9,0.42269,0.57746
11351,0.6,1.95,0.42765,0.57186
11352,0.6,2.0,0.42342,0.57432
11353,0.6,2.05,0.42645,0.56978
11354,0.6,2.1,0.42905,0.56602
11355,0.6,2.15,0.43177,0.5669
11356,0.6,2.2,0.42852,0.5648
11357,0.6,2.25,0.43035999999999996,0.56284
11358,0.6,2.3,0.43252999999999997,0.55802
11359,0.6,2.35,0.43440999999999996,0.55654
11360,0.6,2.4,0.43516,0.55532
11361,0.6,2.45,0.43799,0.55006
11362,0.6,2.5,0.43546,0.55224
11363,0.6,2.55,0.43835,0.54858
11364,0.6,2.6,0.43903,0.54686
11365,0.6,2.65,0.44189999999999996,0.5398
11366,0.6,2.7,0.44128,0.54256
11367,0.6,2.75,0.44175,0.54614
11368,0.6,2.8,0.44207,0.5403
11369,0.6,2.85,0.442,0.54276
11370,0.6,2.9,0.4455,0.54548
11371,0.6,2.95,0.44867999999999997,0.53928
11372,0.6,3.0,0.44526,0.53376
11373,0.6,3.05,0.4475,0.5402
11374,0.6,3.1,0.44816,0.53332
11375,0.6,3.15,0.44932,0.536
11376,0.6,3.2,0.45105,0.53434
11377,0.6,3.25,0.44882999999999995,0.53398
11378,0.6,3.3,0.45045,0.53158
11379,0.6,3.35,0.45141,0.52954
11380,0.6,3.4,0.45243999999999995,0.53184
11381,0.6,3.45,0.45369,0.53146
11382,0.6,3.5,0.45371,0.5301
11383,0.6,3.55,0.45465,0.52886
11384,0.6,3.6,0.45764,0.5232
11385,0.6,3.65,0.45664000000000005,0.52748
11386,0.6,3.7,0.45799,0.5257
11387,0.6,3.75,0.45993,0.5261
11388,0.6,3.8,0.45793,0.52082
11389,0.6,3.85,0.45957000000000003,0.52682
11390,0.6,3.9,0.45813000000000004,0.52306
11391,0.6,3.95,0.45911,0.5235
11392,0.6,4.0,0.4599,0.51904
11393,0.6,4.05,0.45964000000000005,0.52116
11394,0.6,4.1,0.45965,0.52154
11395,0.6,4.15,0.46009,0.52014
11396,0.6,4.2,0.46212,0.52008
11397,0.6,4.25,0.45916,0.51908
11398,0.6,4.3,0.46072,0.52184
11399,0.6,4.35,0.46336,0.51952
11400,0.6,4.4,0.46237,0.5153
11401,0.6,4.45,0.46204999999999996,0.52054
11402,0.6,4.5,0.46516,0.51624
11403,0.6,4.55,0.46394,0.51804
11404,0.6,4.6,0.46185,0.51362
11405,0.6,4.65,0.46416999999999997,0.51858
11406,0.6,4.7,0.46521999999999997,0.51836
11407,0.6,4.75,0.46392,0.52124
11408,0.6,4.8,0.46457000000000004,0.51582
11409,0.6,4.85,0.46670999999999996,0.51514
11410,0.6,4.9,0.46921,0.51422
11411,0.6,4.95,0.46716,0.517
11412,0.6,5.0,0.46653,0.51438
11413,0.65,0.0,0.32092,1.0
11414,0.65,0.05,0.32311999999999996,0.97924
11415,0.65,0.1,0.32605,0.95942
11416,0.65,0.15,0.32233,0.94086
11417,0.65,0.2,0.32792,0.91932
11418,0.65,0.25,0.32906,0.90272
11419,0.65,0.3,0.33145,0.88174
11420,0.65,0.35,0.33452,0.86148
11421,0.65,0.4,0.33438999999999997,0.84806
11422,0.65,0.45,0.33724,0.82988
11423,0.65,0.5,0.33914,0.81664
11424,0.65,0.55,0.34721,0.79446
11425,0.65,0.6,0.34598,0.78252
11426,0.65,0.65,0.34802,0.76848
11427,0.65,0.7,0.35602999999999996,0.75098
11428,0.65,0.75,0.35767000000000004,0.7399
11429,0.65,0.8,0.35853999999999997,0.73276
11430,0.65,0.85,0.36541999999999997,0.71588
11431,0.65,0.9,0.36692,0.70324
11432,0.65,0.95,0.3703,0.69632
11433,0.65,1.0,0.37146,0.685
11434,0.65,1.05,0.37616,0.67592
11435,0.65,1.1,0.37859,0.66414
11436,0.65,1.15,0.37899000000000005,0.6597
11437,0.65,1.2,0.38404000000000005,0.64916
11438,0.65,1.25,0.38829,0.64446
11439,0.65,1.3,0.39112,0.63416
11440,0.65,1.35,0.39132,0.63024
11441,0.65,1.4,0.39632,0.62516
11442,0.65,1.45,0.39861,0.61742
11443,0.65,1.5,0.39731,0.61466
11444,0.65,1.55,0.40196,0.60684
11445,0.65,1.6,0.40498,0.6018
11446,0.65,1.65,0.40888,0.59904
11447,0.65,1.7,0.40656000000000003,0.5952
11448,0.65,1.75,0.40991,0.59434
11449,0.65,1.8,0.41164999999999996,0.5881
11450,0.65,1.85,0.41506,0.58572
11451,0.65,1.9,0.41375,0.5833
11452,0.65,1.95,0.41591,0.57438
11453,0.65,2.0,0.41668,0.5736
11454,0.65,2.05,0.41724,0.57432
11455,0.65,2.1,0.42315,0.57166
11456,0.65,2.15,0.42469,0.56782
11457,0.65,2.2,0.42205000000000004,0.5657
11458,0.65,2.25,0.42422,0.56156
11459,0.65,2.3,0.42659,0.56194
11460,0.65,2.35,0.42968,0.55916
11461,0.65,2.4,0.42962,0.55564
11462,0.65,2.45,0.43057,0.5547
11463,0.65,2.5,0.43251,0.55402
11464,0.65,2.55,0.43648,0.54916
11465,0.65,2.6,0.43472,0.54828
11466,0.65,2.65,0.43650999999999995,0.5463
11467,0.65,2.7,0.43838,0.54648
11468,0.65,2.75,0.4364,0.5436
11469,0.65,2.8,0.43566,0.54536
11470,0.65,2.85,0.43955,0.54298
11471,0.65,2.9,0.43953,0.54246
11472,0.65,2.95,0.44175,0.5401
11473,0.65,3.0,0.44428999999999996,0.53858
11474,0.65,3.05,0.44452,0.53448
11475,0.65,3.1,0.44288000000000005,0.53672
11476,0.65,3.15,0.44616,0.5378
11477,0.65,3.2,0.44328999999999996,0.53966
11478,0.65,3.25,0.44714,0.53404
11479,0.65,3.3,0.44452,0.53552
11480,0.65,3.35,0.44748,0.52956
11481,0.65,3.4,0.44930000000000003,0.53176
11482,0.65,3.45,0.45062,0.53128
11483,0.65,3.5,0.45311,0.5309
11484,0.65,3.55,0.45065,0.52906
11485,0.65,3.6,0.45315,0.5279
11486,0.65,3.65,0.45260999999999996,0.52974
11487,0.65,3.7,0.4526,0.5294
11488,0.65,3.75,0.45115,0.52642
11489,0.65,3.8,0.45497,0.52406
11490,0.65,3.85,0.45321,0.52458
11491,0.65,3.9,0.45342000000000005,0.52608
11492,0.65,3.95,0.45501,0.5213
11493,0.65,4.0,0.45623,0.52498
11494,0.65,4.05,0.45424,0.52072
11495,0.65,4.1,0.45633999999999997,0.5158
11496,0.65,4.15,0.45565999999999995,0.51636
11497,0.65,4.2,0.4597,0.5196
11498,0.65,4.25,0.45867,0.5229
11499,0.65,4.3,0.45838,0.51908
11500,0.65,4.35,0.45699,0.52026
11501,0.65,4.4,0.45904,0.51768
11502,0.65,4.45,0.46013,0.51838
11503,0.65,4.5,0.46304,0.51692
11504,0.65,4.55,0.46372,0.51772
11505,0.65,4.6,0.46185,0.5207
11506,0.65,4.65,0.46293,0.51938
11507,0.65,4.7,0.46228,0.51816
11508,0.65,4.75,0.46311,0.51726
11509,0.65,4.8,0.46281,0.5163
11510,0.65,4.85,0.46359,0.51542
11511,0.65,4.9,0.46075999999999995,0.51672
11512,0.65,4.95,0.46468,0.51404
11513,0.65,5.0,0.46382,0.515
11514,0.7,0.0,0.31042,1.0
11515,0.7,0.05,0.31177,0.97942
11516,0.7,0.1,0.30945999999999996,0.95992
11517,0.7,0.15,0.31189999999999996,0.94016
11518,0.7,0.2,0.31187,0.92114
11519,0.7,0.25,0.31287,0.90178
11520,0.7,0.3,0.31767999999999996,0.88276
11521,0.7,0.35,0.31849,0.86434
11522,0.7,0.4,0.32337,0.85042
11523,0.7,0.45,0.32420000000000004,0.83036
11524,0.7,0.5,0.32625,0.81502
11525,0.7,0.55,0.33452,0.79652
11526,0.7,0.6,0.33585,0.7879
11527,0.7,0.65,0.34043,0.76922
11528,0.7,0.7,0.34389000000000003,0.75518
11529,0.7,0.75,0.34528000000000003,0.74028
11530,0.7,0.8,0.34997,0.7305
11531,0.7,0.85,0.35004,0.71952
11532,0.7,0.9,0.35826,0.71096
11533,0.7,0.95,0.36093,0.69462
11534,0.7,1.0,0.3647,0.68572
11535,0.7,1.05,0.37011,0.67774
11536,0.7,1.1,0.37267,0.66642
11537,0.7,1.15,0.37360000000000004,0.66252
11538,0.7,1.2,0.37666,0.65096
11539,0.7,1.25,0.38022,0.64788
11540,0.7,1.3,0.38166999999999995,0.63826
11541,0.7,1.35,0.38798,0.63204
11542,0.7,1.4,0.38580000000000003,0.62892
11543,0.7,1.45,0.38795,0.61906
11544,0.7,1.5,0.3958,0.61824
11545,0.7,1.55,0.3964,0.61168
11546,0.7,1.6,0.3964,0.60608
11547,0.7,1.65,0.39756,0.60236
11548,0.7,1.7,0.39974,0.59808
11549,0.7,1.75,0.39952,0.59572
11550,0.7,1.8,0.40324,0.59172
11551,0.7,1.85,0.40853,0.58694
11552,0.7,1.9,0.4077,0.58332
11553,0.7,1.95,0.41157,0.58162
11554,0.7,2.0,0.41225,0.57418
11555,0.7,2.05,0.41342999999999996,0.57398
11556,0.7,2.1,0.41646,0.57204
11557,0.7,2.15,0.41772,0.56804
11558,0.7,2.2,0.41868,0.56532
11559,0.7,2.25,0.41879,0.56174
11560,0.7,2.3,0.42003,0.56038
11561,0.7,2.35,0.41985,0.56346
11562,0.7,2.4,0.42477,0.55678
11563,0.7,2.45,0.42457,0.55826
11564,0.7,2.5,0.42569,0.55242
11565,0.7,2.55,0.42916,0.55256
11566,0.7,2.6,0.42958,0.54572
11567,0.7,2.65,0.43043,0.54694
11568,0.7,2.7,0.43220000000000003,0.54208
11569,0.7,2.75,0.43189,0.54266
11570,0.7,2.8,0.43315,0.54102
11571,0.7,2.85,0.43643,0.53782
11572,0.7,2.9,0.43603000000000003,0.5395
11573,0.7,2.95,0.43699,0.54094
11574,0.7,3.0,0.43728999999999996,0.5377
11575,0.7,3.05,0.43920000000000003,0.54152
11576,0.7,3.1,0.43911,0.5333
11577,0.7,3.15,0.44266,0.53636
11578,0.7,3.2,0.44140999999999997,0.53346
11579,0.7,3.25,0.4424,0.53164
11580,0.7,3.3,0.4442,0.53304
11581,0.7,3.35,0.44293,0.53134
11582,0.7,3.4,0.44588,0.53188
11583,0.7,3.45,0.44714,0.53476
11584,0.7,3.5,0.44723,0.53034
11585,0.7,3.55,0.44734,0.53096
11586,0.7,3.6,0.44774,0.52872
11587,0.7,3.65,0.44667,0.52998
11588,0.7,3.7,0.44644,0.52568
11589,0.7,3.75,0.44815000000000005,0.52522
11590,0.7,3.8,0.44966,0.52728
11591,0.7,3.85,0.44917,0.5227
11592,0.7,3.9,0.45133,0.52306
11593,0.7,3.95,0.45267999999999997,0.52348
11594,0.7,4.0,0.4554,0.5226
11595,0.7,4.05,0.45292,0.52276
11596,0.7,4.1,0.45548999999999995,0.52018
11597,0.7,4.15,0.45296000000000003,0.52292
11598,0.7,4.2,0.45250999999999997,0.52094
11599,0.7,4.25,0.45499999999999996,0.51896
11600,0.7,4.3,0.45357000000000003,0.51842
11601,0.7,4.35,0.45463,0.5219
11602,0.7,4.4,0.45887,0.51606
11603,0.7,4.45,0.45798,0.52012
11604,0.7,4.5,0.45853,0.51726
11605,0.7,4.55,0.45869,0.51326
11606,0.7,4.6,0.45885,0.51622
11607,0.7,4.65,0.45863,0.51742
11608,0.7,4.7,0.4589,0.5158
11609,0.7,4.75,0.46137,0.51878
11610,0.7,4.8,0.45941,0.51414
11611,0.7,4.85,0.45871,0.51594
11612,0.7,4.9,0.4588,0.5166
11613,0.7,4.95,0.46143,0.51242
11614,0.7,5.0,0.46086000000000005,0.51788
11615,0.75,0.0,0.29786,1.0
11616,0.75,0.05,0.30189,0.98006
11617,0.75,0.1,0.29758,0.96188
11618,0.75,0.15,0.30164,0.9424
11619,0.75,0.2,0.30213999999999996,0.92132
11620,0.75,0.25,0.30373,0.90526
11621,0.75,0.3,0.30896,0.8858
11622,0.75,0.35,0.30939,0.86686
11623,0.75,0.4,0.31187,0.85018
11624,0.75,0.45,0.31369,0.83082
11625,0.75,0.5,0.31854,0.81848
11626,0.75,0.55,0.32039,0.80018
11627,0.75,0.6,0.32459000000000005,0.7887
11628,0.75,0.65,0.33083,0.7727
11629,0.75,0.7,0.33252000000000004,0.75968
11630,0.75,0.75,0.33559,0.74886
11631,0.75,0.8,0.33765,0.73258
11632,0.75,0.85,0.34455,0.72046
11633,0.75,0.9,0.3479,0.71488
11634,0.75,0.95,0.34819999999999995,0.70052
11635,0.75,1.0,0.35263,0.69146
11636,0.75,1.05,0.35988,0.6838
11637,0.75,1.1,0.36005,0.67494
11638,0.75,1.15,0.36543000000000003,0.66694
11639,0.75,1.2,0.36778999999999995,0.65682
11640,0.75,1.25,0.36872000000000005,0.65312
11641,0.75,1.3,0.37359,0.64146
11642,0.75,1.35,0.37674,0.63516
11643,0.75,1.4,0.37746999999999997,0.62974
11644,0.75,1.45,0.38341000000000003,0.62506
11645,0.75,1.5,0.38437,0.6213
11646,0.75,1.55,0.38691,0.61282
11647,0.75,1.6,0.38799,0.60938
11648,0.75,1.65,0.39215,0.60386
11649,0.75,1.7,0.39695,0.60018
11650,0.75,1.75,0.39590000000000003,0.59548
11651,0.75,1.8,0.39636,0.593
11652,0.75,1.85,0.40146,0.59144
11653,0.75,1.9,0.40068000000000004,0.58668
11654,0.75,1.95,0.4061,0.57956
11655,0.75,2.0,0.40571999999999997,0.57656
11656,0.75,2.05,0.40437,0.57406
11657,0.75,2.1,0.40914,0.5722
11658,0.75,2.15,0.41041,0.5715
11659,0.75,2.2,0.41298999999999997,0.56578
11660,0.75,2.25,0.41499,0.5671
11661,0.75,2.3,0.41816,0.56196
11662,0.75,2.35,0.41706,0.5636
11663,0.75,2.4,0.42072,0.55908
11664,0.75,2.45,0.42086,0.55284
11665,0.75,2.5,0.42181,0.55502
11666,0.75,2.55,0.42103,0.55582
11667,0.75,2.6,0.42429,0.5515
11668,0.75,2.65,0.42534,0.55296
11669,0.75,2.7,0.42777,0.54742
11670,0.75,2.75,0.42772,0.54608
11671,0.75,2.8,0.43108,0.54488
11672,0.75,2.85,0.42867,0.54086
11673,0.75,2.9,0.42735999999999996,0.5428
11674,0.75,2.95,0.43327000000000004,0.54018
11675,0.75,3.0,0.43379,0.53974
11676,0.75,3.05,0.43242,0.54024
11677,0.75,3.1,0.43286,0.53888
11678,0.75,3.15,0.43754,0.53604
11679,0.75,3.2,0.43757999999999997,0.53768
11680,0.75,3.25,0.43848,0.534
11681,0.75,3.3,0.43840999999999997,0.53662
11682,0.75,3.35,0.44212,0.5302
11683,0.75,3.4,0.43986000000000003,0.5356
11684,0.75,3.45,0.43969,0.5301
11685,0.75,3.5,0.43887,0.53182
11686,0.75,3.55,0.44286000000000003,0.52744
11687,0.75,3.6,0.44095,0.53046
11688,0.75,3.65,0.44401,0.52842
11689,0.75,3.7,0.4441,0.52956
11690,0.75,3.75,0.44491,0.52602
11691,0.75,3.8,0.44532,0.52852
11692,0.75,3.85,0.44629,0.52958
11693,0.75,3.9,0.44864,0.5236
11694,0.75,3.95,0.44702,0.5254
11695,0.75,4.0,0.45120000000000005,0.52476
11696,0.75,4.05,0.45043,0.52186
11697,0.75,4.1,0.45071,0.52098
11698,0.75,4.15,0.45352,0.52036
11699,0.75,4.2,0.44972999999999996,0.52318
11700,0.75,4.25,0.455,0.51812
11701,0.75,4.3,0.45038,0.51712
11702,0.75,4.35,0.45403,0.51942
11703,0.75,4.4,0.45246,0.51904
11704,0.75,4.45,0.45543,0.51826
11705,0.75,4.5,0.45228999999999997,0.5185
11706,0.75,4.55,0.45236,0.52392
11707,0.75,4.6,0.45681000000000005,0.51626
11708,0.75,4.65,0.45642,0.51956
11709,0.75,4.7,0.45467,0.51746
11710,0.75,4.75,0.46152000000000004,0.51868
11711,0.75,4.8,0.45547000000000004,0.51742
11712,0.75,4.85,0.45870999999999995,0.51506
11713,0.75,4.9,0.45792,0.51224
11714,0.75,4.95,0.45921999999999996,0.51652
11715,0.75,5.0,0.45773,0.51322
11716,0.8,0.0,0.28372,1.0
11717,0.8,0.05,0.28503999999999996,0.98132
11718,0.8,0.1,0.28766,0.9618
11719,0.8,0.15,0.28681999999999996,0.94192
11720,0.8,0.2,0.29159,0.92398
11721,0.8,0.25,0.29136,0.90764
11722,0.8,0.3,0.29606,0.88868
11723,0.8,0.35,0.29700000000000004,0.87124
11724,0.8,0.4,0.29913999999999996,0.85052
11725,0.8,0.45,0.30398000000000003,0.83532
11726,0.8,0.5,0.30488000000000004,0.81844
11727,0.8,0.55,0.31108,0.80428
11728,0.8,0.6,0.31232,0.79132
11729,0.8,0.65,0.31921,0.77806
11730,0.8,0.7,0.32276,0.763
11731,0.8,0.75,0.32735000000000003,0.75082
11732,0.8,0.8,0.32945,0.73878
11733,0.8,0.85,0.33424,0.72328
11734,0.8,0.9,0.33847000000000005,0.7177
11735,0.8,0.95,0.34253999999999996,0.70488
11736,0.8,1.0,0.34204,0.69632
11737,0.8,1.05,0.34747,0.68694
11738,0.8,1.1,0.35296000000000005,0.67784
11739,0.8,1.15,0.35636999999999996,0.67014
11740,0.8,1.2,0.35814,0.65756
11741,0.8,1.25,0.36438,0.65208
11742,0.8,1.3,0.36586,0.6474
11743,0.8,1.35,0.36819,0.63606
11744,0.8,1.4,0.36984,0.63
11745,0.8,1.45,0.37365,0.63062
